ID,stim,rt,response,Year
CBDP0105,22,762,1,2
CBDP0105,22,1041,0,2
CBDP0105,33,699,1,2
CBDP0105,33,779,1,2
CBDP0105,33,773,1,2
CBDP0105,22,661,1,2
CBDP0105,22,790,1,2
CBDP0105,22,750,1,2
CBDP0105,11,624,1,2
CBDP0105,22,810,0,2
CBDP0105,22,546,1,2
CBDP0105,11,675,1,2
CBDP0105,11,731,1,2
CBDP0105,11,435,1,2
CBDP0105,33,749,1,2
CBDP0105,33,526,1,2
CBDP0105,22,727,1,2
CBDP0105,22,799,1,2
CBDP0105,22,815,1,2
CBDP0105,11,613,1,3
CBDP0105,11,622,1,3
CBDP0105,11,350,1,3
CBDP0105,22,854,1,3
CBDP0105,22,967,0,3
CBDP0105,33,408,1,3
CBDP0105,33,767,1,3
CBDP0105,33,665,1,3
CBDP0105,33,426,1,3
CBDP0105,22,706,1,3
CBDP0105,22,515,0,3
CBDP0105,22,875,1,3
CBDP0105,11,507,1,3
CBDP0105,11,443,1,3
CBDP0105,11,493,1,3
CBDP0105,11,462,1,3
CBDP0105,22,639,1,3
CBDP0105,11,487,1,3
CBDP0105,11,823,1,3
CBDP0105,11,544,1,3
CBDP0105,33,345,1,3
CBDP0105,33,369,1,3
CBDP0105,33,289,1,3
CBDP0105,33,499,0,3
CBDP0105,22,1003,1,3
CBDP0105,22,339,0,3
CBDP0106,33,1168,1,1
CBDP0106,11,1168,1,1
CBDP0106,11,793,1,1
CBDP0106,11,817,0,1
CBDP0106,22,842,1,1
CBDP0106,22,851,1,1
CBDP0106,22,1155,0,1
CBDP0106,22,979,1,1
CBDP0106,22,979,0,1
CBDP0106,22,1052,1,1
CBDP0106,22,1252,0,1
CBDP0106,33,981,1,1
CBDP0106,33,1030,1,1
CBDP0106,33,934,1,1
CBDP0106,11,1118,1,1
CBDP0106,11,638,1,1
CBDP0106,11,574,1,1
CBDP0106,33,1032,1,1
CBDP0106,33,800,1,1
CBDP0106,11,761,1,1
CBDP0106,11,713,1,1
CBDP0106,11,577,1,1
CBDP0106,11,802,1,1
CBDP0106,11,595,1,1
CBDP0106,22,781,1,1
CBDP0106,33,134,0,1
CBDP0106,33,766,1,1
CBDP0106,33,862,1,1
CBDP0107,11,606,1,1
CBDP0107,11,838,1,1
CBDP0107,11,574,1,1
CBDP0107,22,1095,1,1
CBDP0107,22,1000,1,1
CBDP0107,22,1088,1,1
CBDP0107,11,744,1,1
CBDP0107,11,1089,1,1
CBDP0107,11,809,1,1
CBDP0107,33,826,1,1
CBDP0107,33,1027,1,1
CBDP0107,22,939,1,1
CBDP0107,22,1236,1,1
CBDP0107,33,533,1,1
CBDP0107,11,637,1,1
CBDP0107,11,677,1,1
CBDP0107,33,1095,1,1
CBDP0107,33,992,1,1
CBDP0107,22,977,1,1
CBDP0107,22,1298,1,1
CBDP0107,22,938,1,1
CBDP0107,33,1132,1,1
CBDP0107,33,867,1,1
CBDP0107,11,724,1,1
CBDP0107,11,901,1,1
CBDP0108,33,822,1,1
CBDP0108,33,574,1,1
CBDP0108,33,846,1,1
CBDP0108,22,1374,1,1
CBDP0108,22,711,1,1
CBDP0108,33,1016,1,1
CBDP0108,33,800,1,1
CBDP0108,11,922,1,1
CBDP0108,11,707,1,1
CBDP0108,11,1371,1,1
CBDP0108,33,668,1,1
CBDP0108,33,908,1,1
CBDP0108,11,877,1,1
CBDP0108,11,669,1,1
CBDP0108,22,328,0,1
CBDP0108,33,634,1,1
CBDP0108,33,850,1,1
CBDP0108,11,683,1,1
CBDP0108,11,1003,1,1
CBDP0108,11,587,1,1
CBDP0108,11,1372,0,1
CBDP0108,11,620,1,1
CBDP0108,33,698,1,2
CBDP0108,33,891,1,2
CBDP0108,33,499,1,2
CBDP0108,22,1339,1,2
CBDP0108,22,1196,1,2
CBDP0108,22,1204,1,2
CBDP0108,33,1157,0,2
CBDP0108,33,1125,1,2
CBDP0108,22,1174,1,2
CBDP0108,11,672,1,2
CBDP0108,11,927,1,2
CBDP0108,11,607,1,2
CBDP0108,33,505,1,2
CBDP0108,33,464,1,2
CBDP0108,11,1098,1,2
CBDP0108,22,1140,1,2
CBDP0108,22,1221,0,2
CBDP0108,22,501,0,2
CBDP0108,22,1325,0,2
CBDP0108,33,406,0,2
CBDP0108,33,1159,0,2
CBDP0108,11,1151,1,2
CBDP0108,11,519,1,2
CBDP0108,33,501,1,3
CBDP0108,33,1070,1,3
CBDP0108,22,1263,0,3
CBDP0108,22,1343,1,3
CBDP0108,22,1367,0,3
CBDP0108,22,159,0,3
CBDP0108,22,1175,0,3
CBDP0108,33,912,1,3
CBDP0108,33,1025,1,3
CBDP0108,33,912,1,3
CBDP0108,22,42,0,3
CBDP0108,22,42,0,3
CBDP0108,22,378,0,3
CBDP0108,11,747,1,3
CBDP0108,11,683,1,3
CBDP0108,11,827,1,3
CBDP0108,33,860,1,3
CBDP0108,33,900,1,3
CBDP0108,11,885,1,3
CBDP0108,11,973,1,3
CBDP0108,11,742,0,3
CBDP0108,22,710,1,3
CBDP0108,22,7,0,3
CBDP0108,22,936,0,3
CBDP0108,22,984,0,3
CBDP0108,33,569,1,3
CBDP0108,33,1138,0,3
CBDP0108,33,610,1,3
CBDP0108,11,546,1,3
CBDP0108,11,1314,1,3
CBDP0108,11,899,1,3
CBDP0108,11,579,0,3
CBDP0108,11,963,1,3
CBDP0108,11,596,1,3
CBDP0109,33,446,1,1
CBDP0109,33,686,1,1
CBDP0109,33,1078,1,1
CBDP0109,11,903,1,1
CBDP0109,11,871,1,1
CBDP0109,22,1248,1,1
CBDP0109,11,793,1,1
CBDP0109,11,1081,1,1
CBDP0109,11,777,1,1
CBDP0109,11,682,1,1
CBDP0109,11,714,1,1
CBDP0109,11,771,1,1
CBDP0109,22,924,1,1
CBDP0109,22,1052,1,1
CBDP0109,22,989,1,1
CBDP0109,22,838,1,1
CBDP0109,11,550,1,1
CBDP0109,11,607,1,1
CBDP0109,33,1119,1,1
CBDP0109,33,752,1,1
CBDP0109,33,841,1,1
CBDP0109,33,881,1,1
CBDP0109,22,1298,1,1
CBDP0109,22,851,1,1
CBDP0109,22,1163,1,1
CBDP0109,33,491,1,1
CBDP0109,33,996,1,1
CBDP0109,33,909,1,1
CBDP0109,33,797,1,2
CBDP0109,33,958,1,2
CBDP0109,33,774,1,2
CBDP0109,11,782,1,2
CBDP0109,11,918,1,2
CBDP0109,22,1007,1,2
CBDP0109,11,769,1,2
CBDP0109,11,824,1,2
CBDP0109,11,553,1,2
CBDP0109,11,770,1,2
CBDP0109,11,723,1,2
CBDP0109,11,498,1,2
CBDP0109,22,1044,1,2
CBDP0109,22,1163,1,2
CBDP0109,22,1149,1,2
CBDP0109,22,733,1,2
CBDP0109,22,1157,1,2
CBDP0109,11,718,1,2
CBDP0109,11,559,1,2
CBDP0109,33,864,1,2
CBDP0109,33,840,1,2
CBDP0109,33,824,1,2
CBDP0109,33,801,1,2
CBDP0109,22,978,1,2
CBDP0109,22,834,1,2
CBDP0109,33,851,1,2
CBDP0109,33,723,1,2
CBDP0109,33,1060,1,2
CBDP0109,33,764,1,3
CBDP0109,33,853,1,3
CBDP0109,33,1109,1,3
CBDP0109,11,773,1,3
CBDP0109,11,678,1,3
CBDP0109,22,695,1,3
CBDP0109,11,728,1,3
CBDP0109,11,928,1,3
CBDP0109,11,633,1,3
CBDP0109,11,489,1,3
CBDP0109,11,810,1,3
CBDP0109,11,882,1,3
CBDP0109,22,1034,1,3
CBDP0109,22,931,1,3
CBDP0109,22,819,1,3
CBDP0109,22,931,1,3
CBDP0109,22,940,1,3
CBDP0109,11,797,1,3
CBDP0109,11,725,1,3
CBDP0109,33,1183,1,3
CBDP0109,33,943,1,3
CBDP0109,33,857,1,3
CBDP0109,22,1050,1,3
CBDP0109,22,1130,1,3
CBDP0109,33,1250,1,3
CBDP0109,33,955,1,3
CBDP0109,33,979,1,3
CBDP0110,22,534,1,1
CBDP0110,22,415,1,1
CBDP0110,22,462,1,1
CBDP0110,11,559,1,1
CBDP0110,11,575,1,1
CBDP0110,11,535,1,1
CBDP0110,11,632,1,1
CBDP0110,11,592,1,1
CBDP0110,33,401,1,1
CBDP0110,33,522,1,1
CBDP0110,33,491,1,1
CBDP0110,33,564,1,1
CBDP0110,33,499,1,1
CBDP0110,11,509,1,1
CBDP0110,11,597,1,1
CBDP0110,33,758,1,1
CBDP0110,33,599,1,1
CBDP0110,33,431,1,1
CBDP0110,33,592,1,1
CBDP0110,33,856,1,1
CBDP0110,11,584,1,1
CBDP0110,11,608,1,1
CBDP0110,11,536,1,1
CBDP0110,22,1315,1,1
CBDP0110,22,967,1,3
CBDP0110,22,640,1,3
CBDP0110,22,616,1,3
CBDP0110,22,944,1,3
CBDP0110,11,497,1,3
CBDP0110,11,1081,1,3
CBDP0110,11,754,1,3
CBDP0110,11,794,1,3
CBDP0110,11,882,1,3
CBDP0110,33,820,1,3
CBDP0110,33,756,1,3
CBDP0110,33,749,1,3
CBDP0110,33,741,1,3
CBDP0110,33,806,1,3
CBDP0110,11,775,1,3
CBDP0110,11,767,1,3
CBDP0110,33,744,1,3
CBDP0110,33,784,1,3
CBDP0110,33,842,1,3
CBDP0110,33,649,1,3
CBDP0110,33,690,1,3
CBDP0110,11,770,1,3
CBDP0110,11,866,1,3
CBDP0110,11,755,1,3
CBDP0110,22,635,1,3
CBDP0110,22,572,1,3
CBDP0110,22,437,1,3
CBDP0110,22,901,1,3
CBDP0110,22,478,1,3
CBDP0111,11,891,0,1
CBDP0111,11,612,0,1
CBDP0111,11,477,0,1
CBDP0111,11,549,0,1
CBDP0111,11,940,1,1
CBDP0111,33,910,1,1
CBDP0111,33,542,1,1
CBDP0111,11,887,0,1
CBDP0111,11,1087,0,1
CBDP0111,11,704,0,1
CBDP0111,33,1216,1,1
CBDP0111,33,608,1,1
CBDP0111,33,643,1,1
CBDP0111,33,443,1,1
CBDP0111,33,387,1,1
CBDP0111,11,823,1,1
CBDP0111,22,1184,1,1
CBDP0111,33,698,0,1
CBDP0111,33,1002,1,1
CBDP0111,33,601,1,1
CBDP0112,22,927,1,1
CBDP0112,22,632,1,1
CBDP0112,11,425,1,1
CBDP0112,11,449,1,1
CBDP0112,11,602,1,1
CBDP0112,11,426,1,1
CBDP0112,22,860,0,1
CBDP0112,22,716,1,1
CBDP0112,22,1140,1,1
CBDP0112,22,845,1,1
CBDP0112,22,629,1,1
CBDP0112,22,845,0,1
CBDP0112,22,757,1,1
CBDP0112,33,398,1,1
CBDP0112,33,326,1,1
CBDP0112,33,559,1,1
CBDP0112,33,760,1,1
CBDP0112,33,479,1,1
CBDP0112,11,408,1,1
CBDP0112,11,577,1,1
CBDP0112,11,545,1,1
CBDP0112,22,1307,1,1
CBDP0112,33,635,1,1
CBDP0112,33,588,1,1
CBDP0112,33,612,1,1
CBDP0112,11,589,1,1
CBDP0112,11,733,1,1
CBDP0112,11,486,1,1
CBDP0112,33,886,1,1
CBDP0112,33,774,1,1
CBDP0113,22,114,0,1
CBDP0113,22,867,1,1
CBDP0113,22,523,1,1
CBDP0113,22,628,1,1
CBDP0113,11,773,1,1
CBDP0113,11,621,1,1
CBDP0113,11,613,1,1
CBDP0113,11,854,1,1
CBDP0113,11,1046,1,1
CBDP0113,33,952,0,1
CBDP0113,22,1088,0,1
CBDP0113,22,913,1,1
CBDP0113,33,1250,1,1
CBDP0113,11,796,1,1
CBDP0113,11,862,1,1
CBDP0113,11,1182,1,1
CBDP0113,22,744,0,1
CBDP0113,22,1256,0,1
CBDP0113,33,1193,0,1
CBDP0113,33,1138,1,1
CBDP0113,22,776,1,2
CBDP0113,22,792,0,2
CBDP0113,22,952,1,2
CBDP0113,22,1370,0,2
CBDP0113,11,956,1,2
CBDP0113,11,579,1,2
CBDP0113,11,700,1,2
CBDP0113,11,789,1,2
CBDP0113,33,1094,1,2
CBDP0113,33,653,1,2
CBDP0113,33,1006,1,2
CBDP0113,22,54,0,2
CBDP0113,22,663,1,2
CBDP0113,33,273,1,2
CBDP0113,11,713,1,2
CBDP0113,11,922,1,2
CBDP0113,33,107,0,2
CBDP0113,33,587,1,2
CBDP0113,33,804,1,2
CBDP0113,11,596,1,2
CBDP0113,11,652,1,2
CBDP0113,11,620,1,2
CBDP0113,22,663,0,2
CBDP0113,33,1159,1,2
CBDP0113,22,646,0,3
CBDP0113,22,654,1,3
CBDP0113,22,383,1,3
CBDP0113,11,905,0,3
CBDP0113,11,33,0,3
CBDP0113,11,41,0,3
CBDP0113,11,9,1,3
CBDP0113,11,409,0,3
CBDP0113,11,89,1,3
CBDP0113,11,634,1,3
CBDP0113,11,316,1,3
CBDP0113,11,699,0,3
CBDP0113,33,452,1,3
CBDP0113,33,956,1,3
CBDP0113,22,452,0,3
CBDP0113,22,652,0,3
CBDP0113,33,305,0,3
CBDP0113,33,870,1,3
CBDP0113,11,591,1,3
CBDP0113,33,1216,1,3
CBDP0113,33,1058,1,3
CBDP0113,11,610,1,3
CBDP0113,11,154,0,3
CBDP0113,11,794,1,3
CBDP0113,22,556,0,3
CBDP0113,22,403,0,3
CBDP0113,22,1260,0,3
CBDP0113,33,357,0,3
CBDP0113,33,894,1,3
CBDP0114,33,607,1,1
CBDP0114,33,1023,0,1
CBDP0114,33,1302,1,1
CBDP0114,33,422,0,1
CBDP0114,33,406,0,1
CBDP0114,33,374,0,1
CBDP0114,33,646,0,1
CBDP0114,11,615,1,1
CBDP0114,11,463,1,1
CBDP0114,11,952,0,1
CBDP0114,11,512,1,1
CBDP0114,33,521,1,1
CBDP0114,33,714,1,1
CBDP0114,33,393,1,1
CBDP0114,33,586,1,1
CBDP0114,33,507,1,1
CBDP0114,22,764,1,1
CBDP0114,22,476,1,1
CBDP0114,22,917,1,1
CBDP0114,11,413,1,1
CBDP0114,11,477,1,1
CBDP0114,11,598,1,1
CBDP0114,11,438,1,1
CBDP0114,22,791,1,1
CBDP0114,11,617,1,1
CBDP0114,11,505,1,1
CBDP0114,11,449,1,1
CBDP0114,22,1138,0,1
CBDP0114,22,1002,0,1
CBDP0114,22,930,1,1
CBDP0114,22,834,1,1
CBDP0114,22,451,1,1
CBDP0114,22,620,0,1
CBDP0114,22,1260,1,1
CBDP0114,33,429,1,1
CBDP0114,33,436,1,1
CBDP0114,33,469,1,1
CBDP0115,22,1189,1,1
CBDP0115,22,701,1,1
CBDP0115,22,638,1,1
CBDP0115,11,583,1,1
CBDP0115,11,527,1,1
CBDP0115,33,849,1,1
CBDP0115,33,640,1,1
CBDP0115,11,930,1,1
CBDP0115,11,618,1,1
CBDP0115,11,595,1,1
CBDP0115,11,643,1,1
CBDP0115,11,700,1,1
CBDP0115,33,1108,1,1
CBDP0115,11,597,1,1
CBDP0115,11,765,1,1
CBDP0115,11,534,1,1
CBDP0115,33,959,0,1
CBDP0115,22,712,0,1
CBDP0115,22,672,1,1
CBDP0115,33,602,1,1
CBDP0115,22,1187,1,1
CBDP0116,11,415,1,1
CBDP0116,11,439,1,1
CBDP0116,11,559,1,1
CBDP0116,22,752,1,1
CBDP0116,22,536,1,1
CBDP0116,22,912,0,1
CBDP0116,11,521,1,1
CBDP0116,11,393,1,1
CBDP0116,22,1075,1,1
CBDP0116,22,635,1,1
CBDP0116,11,532,1,1
CBDP0116,22,565,1,1
CBDP0116,33,550,1,1
CBDP0116,33,567,1,1
CBDP0116,33,712,1,1
CBDP0116,33,576,1,1
CBDP0116,11,698,1,1
CBDP0116,11,586,1,1
CBDP0116,33,708,1,1
CBDP0116,33,700,1,1
CBDP0116,33,949,1,1
CBDP0116,33,845,1,1
CBDP0116,11,459,1,2
CBDP0116,11,490,1,2
CBDP0116,11,386,1,2
CBDP0116,22,1196,1,2
CBDP0116,11,437,1,2
CBDP0116,11,637,1,2
CBDP0116,22,230,0,2
CBDP0116,22,638,1,2
CBDP0116,22,870,1,2
CBDP0116,11,415,1,2
CBDP0116,11,655,1,2
CBDP0116,22,1256,1,2
CBDP0116,22,784,1,2
CBDP0116,22,649,1,2
CBDP0116,33,442,1,2
CBDP0116,33,546,1,2
CBDP0116,33,627,0,2
CBDP0116,33,732,0,2
CBDP0116,22,1101,1,2
CBDP0116,11,582,1,2
CBDP0116,11,446,1,2
CBDP0116,11,502,1,2
CBDP0116,33,806,1,2
CBDP0116,33,495,1,2
CBDP0116,33,448,1,2
CBDP0116,33,536,1,2
CBDP0116,33,769,1,2
CBDP0116,33,553,1,2
CBDP0116,11,504,1,3
CBDP0116,11,696,1,3
CBDP0116,11,416,1,3
CBDP0116,22,825,1,3
CBDP0116,22,497,0,3
CBDP0116,11,467,1,3
CBDP0116,11,675,1,3
CBDP0116,22,948,1,3
CBDP0116,22,620,1,3
CBDP0116,11,589,1,3
CBDP0116,11,525,1,3
CBDP0116,22,894,1,3
CBDP0116,22,647,1,3
CBDP0116,22,470,1,3
CBDP0116,33,464,1,3
CBDP0116,33,592,1,3
CBDP0116,33,713,1,3
CBDP0116,33,706,1,3
CBDP0116,22,675,1,3
CBDP0116,11,644,1,3
CBDP0116,11,668,1,3
CBDP0116,11,428,1,3
CBDP0116,33,437,1,3
CBDP0116,33,445,1,3
CBDP0116,33,686,1,3
CBDP0116,33,557,1,3
CBDP0116,33,614,1,3
CBDP0116,33,478,1,3
CBDP0117,22,1040,0,1
CBDP0117,22,584,1,1
CBDP0117,22,416,0,1
CBDP0117,22,753,0,1
CBDP0117,22,337,0,1
CBDP0117,33,889,1,1
CBDP0117,33,857,1,1
CBDP0117,33,482,1,1
CBDP0117,11,634,1,1
CBDP0117,11,771,1,1
CBDP0117,11,443,1,1
CBDP0117,33,740,1,1
CBDP0117,33,732,1,1
CBDP0117,22,589,1,1
CBDP0117,22,917,1,1
CBDP0117,22,445,0,1
CBDP0117,11,1247,0,1
CBDP0117,11,567,1,1
CBDP0117,11,807,1,1
CBDP0117,11,542,1,1
CBDP0117,33,1168,1,1
CBDP0117,33,664,1,1
CBDP0117,22,633,0,1
CBDP0117,22,698,0,1
CBDP0117,22,722,0,1
CBDP0117,22,594,1,1
CBDP0117,22,1137,1,1
CBDP0117,11,570,1,1
CBDP0117,11,563,1,1
CBDP0117,22,1020,1,1
CBDP0117,22,772,1,1
CBDP0117,22,533,1,1
CBDP0117,33,1349,1,1
CBDP0117,33,590,1,1
CBDP0117,33,1046,1,1
CBDP0117,11,574,1,1
CBDP0117,11,687,1,1
CBDP0117,22,723,1,2
CBDP0117,33,716,1,2
CBDP0117,33,956,1,2
CBDP0117,33,1045,1,2
CBDP0117,11,861,1,2
CBDP0117,11,214,0,2
CBDP0117,11,1086,1,2
CBDP0117,33,623,1,2
CBDP0117,22,624,1,2
CBDP0117,22,689,1,2
CBDP0117,11,553,1,2
CBDP0117,11,937,1,2
CBDP0117,11,778,1,2
CBDP0117,33,1004,1,2
CBDP0117,22,1028,0,2
CBDP0117,22,1020,1,2
CBDP0117,22,908,0,2
CBDP0117,11,901,1,2
CBDP0117,11,621,1,2
CBDP0117,22,678,0,2
CBDP0117,22,1006,1,2
CBDP0117,33,824,1,2
CBDP0117,11,961,1,2
CBDP0117,11,1081,1,2
CBDP0117,22,610,1,3
CBDP0117,33,746,1,3
CBDP0117,33,803,1,3
CBDP0117,33,916,1,3
CBDP0117,11,604,1,3
CBDP0117,11,684,1,3
CBDP0117,11,485,1,3
CBDP0117,33,606,1,3
CBDP0117,33,862,1,3
CBDP0117,22,1047,1,3
CBDP0117,11,784,1,3
CBDP0117,33,905,1,3
CBDP0117,33,769,0,3
CBDP0117,33,706,1,3
CBDP0117,22,675,1,3
CBDP0117,22,987,1,3
CBDP0117,22,843,1,3
CBDP0117,22,717,1,3
CBDP0117,22,806,1,3
CBDP0117,11,632,1,3
CBDP0119,11,441,1,1
CBDP0119,11,545,1,1
CBDP0119,11,474,1,1
CBDP0119,11,538,1,1
CBDP0119,11,459,1,1
CBDP0119,22,828,1,1
CBDP0119,22,620,0,1
CBDP0119,22,1084,1,1
CBDP0119,33,454,1,1
CBDP0119,33,525,1,1
CBDP0119,33,623,1,1
CBDP0119,33,375,1,1
CBDP0119,22,448,1,1
CBDP0119,22,569,1,1
CBDP0119,22,1314,1,1
CBDP0119,22,650,1,1
CBDP0119,11,642,1,1
CBDP0119,11,531,1,1
CBDP0119,22,492,1,1
CBDP0119,33,517,1,1
CBDP0119,33,741,1,1
CBDP0119,33,446,1,1
CBDP0119,11,566,1,1
CBDP0119,11,559,1,1
CBDP0119,33,1072,0,1
CBDP0119,11,470,1,2
CBDP0119,11,470,1,2
CBDP0119,11,655,1,2
CBDP0119,11,599,1,2
CBDP0119,11,456,1,2
CBDP0119,22,472,1,2
CBDP0119,22,569,1,2
CBDP0119,33,498,1,2
CBDP0119,33,594,1,2
CBDP0119,33,603,1,2
CBDP0119,33,803,1,2
CBDP0119,22,660,1,2
CBDP0119,22,628,1,2
CBDP0119,22,445,1,2
CBDP0119,22,486,1,2
CBDP0119,22,774,1,2
CBDP0119,22,487,1,2
CBDP0119,11,519,1,2
CBDP0119,11,511,1,2
CBDP0119,22,705,1,2
CBDP0119,33,578,1,2
CBDP0119,33,618,1,2
CBDP0119,33,474,1,2
CBDP0119,11,491,1,2
CBDP0119,11,594,1,2
CBDP0119,11,451,1,2
CBDP0119,33,604,1,2
CBDP0119,33,781,1,2
CBDP0119,33,789,1,2
CBDP0119,11,448,1,3
CBDP0119,11,432,1,3
CBDP0119,11,489,1,3
CBDP0119,11,521,1,3
CBDP0119,11,625,1,3
CBDP0119,22,810,1,3
CBDP0119,22,547,1,3
CBDP0119,33,515,1,3
CBDP0119,33,500,1,3
CBDP0119,33,565,1,3
CBDP0119,33,678,1,3
CBDP0119,22,662,1,3
CBDP0119,22,758,1,3
CBDP0119,22,495,1,3
CBDP0119,22,408,1,3
CBDP0119,22,632,1,3
CBDP0119,22,529,1,3
CBDP0119,11,418,1,3
CBDP0119,11,409,1,3
CBDP0119,22,443,1,3
CBDP0119,33,588,1,3
CBDP0119,33,468,1,3
CBDP0119,33,507,1,3
CBDP0119,11,596,1,3
CBDP0119,11,509,1,3
CBDP0119,11,493,1,3
CBDP0119,33,630,1,3
CBDP0119,33,438,1,3
CBDP0119,33,390,1,3
CBDP0120,22,980,1,1
CBDP0120,22,564,0,1
CBDP0120,22,533,0,1
CBDP0120,22,765,0,1
CBDP0120,22,509,0,1
CBDP0120,22,1221,0,1
CBDP0120,11,510,1,1
CBDP0120,11,614,0,1
CBDP0120,11,422,1,1
CBDP0120,22,959,0,1
CBDP0120,22,687,1,1
CBDP0120,22,695,1,1
CBDP0120,22,672,0,1
CBDP0120,11,336,1,1
CBDP0120,11,345,0,1
CBDP0120,11,505,1,1
CBDP0120,11,689,0,1
CBDP0120,11,666,1,1
CBDP0120,11,218,1,1
CBDP0120,11,378,1,1
CBDP0120,11,1107,0,1
CBDP0120,33,1027,1,1
CBDP0120,22,1397,0,1
CBDP0120,22,638,1,1
CBDP0120,22,558,0,1
CBDP0120,22,358,1,1
CBDP0120,22,358,0,1
CBDP0120,22,350,0,1
CBDP0120,22,390,0,1
CBDP0120,22,70,0,1
CBDP0120,11,510,1,1
CBDP0120,11,919,1,1
CBDP0120,11,631,1,1
CBDP0120,33,496,0,1
CBDP0120,33,1208,1,1
CBDP0120,33,1032,1,1
CBDP0120,33,849,0,1
CBDP0120,33,617,0,1
CBDP0120,33,697,0,1
CBDP0120,22,931,0,1
CBDP0120,22,668,0,1
CBDP0120,22,963,1,1
CBDP0120,22,451,1,1
CBDP0120,22,986,1,2
CBDP0120,22,475,0,2
CBDP0120,22,547,1,2
CBDP0120,22,795,0,2
CBDP0120,11,364,1,2
CBDP0120,11,501,1,2
CBDP0120,22,501,1,2
CBDP0120,22,141,0,2
CBDP0120,22,717,1,2
CBDP0120,22,1150,0,2
CBDP0120,22,926,1,2
CBDP0120,11,430,1,2
CBDP0120,11,431,1,2
CBDP0120,11,535,1,2
CBDP0120,11,711,1,2
CBDP0120,11,848,1,2
CBDP0120,11,1192,0,2
CBDP0120,33,825,1,2
CBDP0120,33,786,1,2
CBDP0120,33,538,1,2
CBDP0120,33,883,1,2
CBDP0120,11,597,0,2
CBDP0120,33,702,0,2
CBDP0120,33,832,1,2
CBDP0120,22,817,0,2
CBDP0120,22,650,1,2
CBDP0120,22,1376,1,3
CBDP0120,11,514,1,3
CBDP0120,22,1042,1,3
CBDP0120,22,683,1,3
CBDP0120,22,755,1,3
CBDP0120,11,899,1,3
CBDP0120,11,852,1,3
CBDP0120,11,501,1,3
CBDP0120,11,541,1,3
CBDP0120,11,829,1,3
CBDP0120,33,791,1,3
CBDP0120,33,897,1,3
CBDP0120,33,720,1,3
CBDP0120,22,537,0,3
CBDP0120,22,1066,1,3
CBDP0120,11,618,1,3
CBDP0120,11,778,1,3
CBDP0120,11,530,1,3
CBDP0120,33,891,1,3
CBDP0120,33,981,1,3
CBDP0120,22,1358,1,3
CBDP0120,22,1151,1,3
CBDP0120,22,726,1,3
CBDP0121,22,772,1,1
CBDP0121,22,828,1,1
CBDP0121,11,774,1,1
CBDP0121,11,509,1,1
CBDP0121,33,1055,1,1
CBDP0121,33,934,1,1
CBDP0121,33,936,1,1
CBDP0121,33,832,1,1
CBDP0121,33,1000,1,1
CBDP0121,22,873,1,1
CBDP0121,22,881,1,1
CBDP0121,22,499,1,1
CBDP0121,22,859,1,1
CBDP0121,33,684,1,1
CBDP0121,33,692,1,1
CBDP0121,11,533,1,1
CBDP0121,11,509,1,1
CBDP0121,11,573,1,1
CBDP0121,33,918,1,1
CBDP0121,33,551,1,1
CBDP0121,33,815,1,1
CBDP0121,11,815,1,1
CBDP0121,11,631,1,1
CBDP0121,11,647,1,1
CBDP0121,22,880,1,1
CBDP0121,22,1201,1,1
CBDP0121,11,585,1,1
CBDP0121,11,458,1,1
CBDP0121,22,534,1,2
CBDP0121,22,654,1,2
CBDP0121,22,1086,0,2
CBDP0121,11,567,1,2
CBDP0121,11,679,1,2
CBDP0121,11,55,0,2
CBDP0121,33,736,1,2
CBDP0121,33,712,0,2
CBDP0121,33,930,1,2
CBDP0121,33,442,1,2
CBDP0121,22,642,1,2
CBDP0121,22,899,1,2
CBDP0121,22,1235,0,2
CBDP0121,22,884,1,2
CBDP0121,22,805,1,2
CBDP0121,22,796,1,2
CBDP0121,33,765,1,2
CBDP0121,33,1214,0,2
CBDP0121,33,734,1,2
CBDP0121,11,719,1,2
CBDP0121,11,583,1,2
CBDP0121,11,719,1,2
CBDP0121,33,617,1,2
CBDP0121,33,753,1,2
CBDP0121,11,841,1,2
CBDP0121,11,825,1,2
CBDP0121,11,642,1,2
CBDP0121,22,787,1,2
CBDP0121,22,907,1,2
CBDP0121,22,163,0,2
CBDP0121,11,523,1,2
CBDP0121,11,564,1,2
CBDP0122,33,775,1,1
CBDP0122,33,856,1,1
CBDP0122,33,1008,1,1
CBDP0122,11,584,1,1
CBDP0122,11,489,1,1
CBDP0122,22,1018,1,1
CBDP0122,22,1170,0,1
CBDP0122,22,1186,1,1
CBDP0122,22,1027,0,1
CBDP0122,22,475,0,1
CBDP0122,22,1187,1,1
CBDP0122,22,708,1,1
CBDP0122,22,676,0,1
CBDP0122,33,868,1,1
CBDP0122,33,932,0,1
CBDP0122,33,764,1,1
CBDP0122,33,998,0,1
CBDP0122,33,885,1,1
CBDP0122,33,990,1,1
CBDP0122,11,959,0,1
CBDP0122,11,599,1,1
CBDP0122,11,767,1,1
CBDP0122,33,801,1,1
CBDP0122,33,1129,1,1
CBDP0122,33,1281,0,1
CBDP0122,33,1073,1,1
CBDP0122,11,587,1,1
CBDP0122,11,620,1,1
CBDP0122,22,621,1,1
CBDP0122,22,1005,1,1
CBDP0122,11,517,1,1
CBDP0122,11,525,1,1
CBDP0122,11,998,1,1
CBDP0122,33,739,1,2
